Column1,property,gene_entrez_id,gene_symbol,beta_gene,beta_gene|class,slope_exc,slope_inh,pval_gene,pval_gene|class_anova,pval_int_anova,model1_aic,model2_aic,model3_aic,model4_aic,FDR_gene,FDR_gene|class_anova,FDR_int_anova,beta_gene_inh_only,pval_gene_inh_only,inh_only_aic,FDR_gene_inh_only,n_significant_0.1_g|c,n_significant_0.1_int
97399,rheo,238673,ZFP367,0.091213389,0.091292261,0.001023504,0.119608527,3.56E-05,4.12E-05,0.010193257,-30.84575513,-12.98045073,-29.11149223,-34.39360272,0.001495209,0.001058672,0.285690909,0.119608527,1.89E-05,-18.37969836,0.000677729,11,4
97404,rheo,269800,ZFP384,0.07907324,0.108798423,-0.069839938,0.144410639,0.049394374,0.015850759,0.065391423,-16.89674248,-12.98045073,-17.25634351,-19.00210498,0.146261825,0.06070821,0.518401391,0.144410639,0.009363161,-5.929373081,0.041413651,8,0
97405,rheo,29813,ZFP385A,0.034941125,0.104697504,-0.005726551,0.149495819,0.033704454,0.000491129,0.009949231,-17.57991032,-12.98045073,-24.08087229,-29.41058758,0.114219089,0.005810742,0.285690909,0.149495819,0.000131418,-14.41437835,0.002375072,10,7
97406,rheo,241494,ZFP385B,0.08232382,0.08225188,0.058813256,0.084689109,0.000536165,0.000611106,0.738989426,-25.46343492,-12.98045073,-23.64188196,-21.76437492,0.008339584,0.00678328,0.906772383,0.084689109,0.003384529,-7.908947507,0.02152404,11,0
97409,rheo,69256,ZFP397,0.095635466,0.097598367,-0.002870701,0.11556521,0.023866082,0.022657055,0.309511012,-18.20713154,-12.98045073,-16.58265877,-15.72215623,0.092656554,0.076463528,0.728461632,0.11556521,0.029033306,-3.786439827,0.08605106,6,2
97410,rheo,272347,ZFP398,0.169098058,0.168843183,-0.017367189,0.183061538,4.69E-06,6.41E-06,0.120674132,-34.9225416,-12.98045073,-32.9341711,-33.59156456,0.000408783,0.000304055,0.587935579,0.183061538,2.60E-05,-17.7229292,0.000816815,12,0
97414,rheo,52708,ZFP410,0.097783116,0.098738477,-0.029321821,0.123830622,0.003937047,0.003939227,0.080822956,-21.59057975,-12.98045073,-19.9436605,-21.30682632,0.029857981,0.024114377,0.544375859,0.123830622,0.003273692,-7.974354244,0.021148332,10,1
97430,rheo,68910,ZFP467,0.034139714,0.095258229,0.033957378,0.102452971,0.056530931,0.003159898,0.497811701,-16.65884435,-12.98045073,-20.3761746,-18.88327909,0.159667515,0.02077671,0.80142221,0.102452971,0.008521671,-6.1108114,0.039126649,11,1
97432,rheo,72958,ZFP493,0.205593733,0.205659774,0.073726504,0.254425508,0.017844418,0.02081439,0.355921805,-18.74186312,-12.98045073,-16.74188503,-15.68219875,0.077482343,0.072446895,0.748487719,0.254425508,0.032267331,-3.590744059,0.092507679,7,0
97435,rheo,69752,ZFP511,0.105853131,0.131848783,-0.06334031,0.168470296,0.015474285,0.00525619,0.059074291,-19.00582902,-12.98045073,-19.38028856,-21.31151092,0.071010567,0.029000489,0.50898838,0.168470296,0.003549038,-7.815776028,0.022240123,9,0
97437,rheo,101023,ZFP513,0.118750106,0.14202504,-0.021193863,0.168038226,0.023334455,0.010803373,0.226355726,-18.24836386,-12.98045073,-17.98745859,-17.60232396,0.091494445,0.047137051,0.676462459,0.168038226,0.013607837,-5.213268989,0.05247182,8,0
97438,rheo,72672,ZFP518A,0.126874644,0.167919449,0.027807582,0.189259435,0.031528122,0.010014934,0.387226193,-17.70050285,-12.98045073,-18.13287709,-16.95778505,0.110240082,0.045039538,0.759583,0.189259435,0.017700984,-4.714028016,0.061798983,9,0
97450,rheo,22715,ZFP57,-0.114992772,-0.143213261,-0.083478134,-0.15534918,0.002006362,0.000360919,0.474364686,-22.88875944,-12.98045073,-24.70109123,-23.26578218,0.019645296,0.004733434,0.791082973,-0.15534918,0.002043423,-8.903759025,0.015309794,9,0
97464,rheo,67370,ZFP606,0.136732227,0.138963305,-0.159038395,0.163381228,0.002777106,0.002634044,0.049441259,-22.26103057,-12.98045073,-20.73445922,-22.99346607,0.023924179,0.018378099,0.495183205,0.163381228,0.002503946,-8.502159394,0.01752308,10,0
97467,rheo,22719,ZFP61,0.094138409,0.104536961,-0.047802377,0.166982444,0.031261754,0.021003922,0.023887238,-17.71585628,-12.98045073,-16.72484737,-20.3545206,0.109622635,0.072795312,0.390414044,0.166982444,0.00529344,-7.033991136,0.028349871,5,1
97470,rheo,22720,ZFP62,0.071026153,0.072079638,0.012026099,0.090536363,0.016713516,0.016265669,0.253307,-18.86298969,-12.98045073,-17.20735546,-16.64718826,0.074424517,0.061544411,0.695440879,0.090536363,0.020222672,-4.462755167,0.068123433,7,0
97473,rheo,320683,ZFP629,0.171807171,0.171341028,-0.052175066,0.22189226,0.001268854,0.001547137,0.034944445,-23.77828953,-12.98045073,-21.78732481,-24.69453439,0.014524169,0.012904503,0.435343605,0.22189226,0.000893995,-10.54823,0.008596616,10,0
97475,rheo,67778,ZFP639,0.105271322,0.10909717,0.00718299,0.12719646,0.007554449,0.008347028,0.282306166,-20.34994183,-12.98045073,-18.48355969,-17.75897879,0.045282191,0.039928222,0.71470755,0.12719646,0.012679743,-5.348030059,0.050163908,7,0
97476,rheo,22722,ZFP64,0.107249293,0.117819048,0.073937567,0.122968595,0.007475194,0.006884071,0.722137932,-20.3698883,-12.98045073,-18.85610588,-16.99563113,0.044987002,0.03492086,0.899959883,0.122968595,0.019899069,-4.493130201,0.067376067,10,0
97477,rheo,239652,ZFP641,0.141125471,0.180372424,-0.105069845,0.208160998,0.005791602,0.002755351,0.118821753,-20.85387807,-12.98045073,-20.64573919,-21.32986881,0.038101209,0.018964395,0.586530985,0.208160998,0.00349265,-7.847207955,0.021982033,9,0
97481,rheo,270210,ZFP651,0.07131254,0.089817726,-0.026536185,0.175843863,0.049101064,0.02215459,0.006823726,-16.9072844,-12.98045073,-16.62470842,-22.69878384,0.145934744,0.075413311,0.251260238,0.175843863,0.001977141,-8.969024093,0.014978109,5,0
97482,rheo,432396,ZFP652OS,0.086954374,0.142136465,0.004353402,0.323865383,0.054373557,0.008803435,0.001506907,-16.72724252,-12.98045073,-18.38092161,-27.48961887,0.155941484,0.041469883,0.129562136,0.323865383,0.000276055,-12.91051587,0.003866107,6,6
97485,rheo,72611,ZFP655,0.101291253,0.100907517,-0.01331371,0.123725842,0.002775435,0.003188611,0.115916919,-22.26218994,-12.98045073,-20.35839568,-21.08539415,0.023924179,0.020856142,0.582275967,0.123725842,0.003406348,-7.89632808,0.021627134,9,1
97487,rheo,269704,ZFP664,0.092923255,0.098791343,0.052720147,0.106890133,0.021335011,0.016675545,0.632177483,-18.41266274,-12.98045073,-17.1602104,-15.41301394,0.086687673,0.062494907,0.865566921,0.106890133,0.037085437,-3.334249811,0.101243208,8,0
97488,rheo,384763,ZFP667,-0.105342832,-0.128245077,-0.060050741,-0.167381633,0.007193124,0.00444894,0.23167407,-20.44267428,-12.98045073,-19.70562038,-19.28400863,0.043935991,0.026306,0.681240059,-0.167381633,0.009394291,-5.922985516,0.041446664,5,1
97490,rheo,319475,ZFP672,0.119471319,0.118945783,0.023087592,0.130061331,0.002332359,0.002770144,0.390897873,-22.59767026,-12.98045073,-20.63519257,-19.44742611,0.021574322,0.019023927,0.760599365,0.130061331,0.006545538,-6.62119824,0.032835552,10,1
97495,rheo,103836,ZFP692,0.096234592,0.098001298,-0.041019388,0.117526946,0.020934356,0.020048186,0.203342857,-18.44749985,-12.98045073,-16.81243752,-16.59785679,0.085550101,0.070707207,0.662164529,0.117526946,0.021440641,-4.352772691,0.070743109,8,0
97496,rheo,242109,ZFP697,-0.097455208,-0.19573782,-0.075358171,-0.234431352,0.006450544,0.000183056,0.157350506,-20.64918802,-12.98045073,-26.07346396,-26.27957238,0.040830035,0.002944447,0.620537451,-0.234431352,0.000571204,-11.44570122,0.006335275,9,0
97499,rheo,170753,ZFP704,0.062959055,0.063220196,-0.051399252,0.074979872,0.011410815,0.011843369,0.129058374,-19.57378537,-12.98045073,-17.81147038,-18.3532917,0.0586636,0.050002607,0.593993107,0.074979872,0.012051932,-5.44506712,0.048560344,7,0
97501,rheo,69020,ZFP707,0.068790611,0.084824469,-0.071094634,0.118291726,0.057679586,0.029342715,0.05425091,-16.62354792,-12.98045073,-16.10040005,-18.18803064,0.161455238,0.090421933,0.505610197,0.118291726,0.01425645,-5.124586271,0.054107155,7,2
97502,rheo,432769,ZFP708,0.197500232,0.202279006,0.0394786,0.246953619,0.00160355,0.001413551,0.153634763,-23.32315949,-12.98045073,-21.96674289,-22.21287828,0.016952067,0.012103408,0.617560845,0.246953619,0.002250317,-8.713041644,0.016290156,10,1
97508,rheo,238722,ZFP72,0.103897941,0.103603119,0.084946623,0.105852578,0.021489382,0.023173322,0.885069088,-18.39942049,-12.98045073,-16.54044876,-14.56350227,0.08696896,0.077562024,0.962226937,0.105852578,0.056341504,-2.574131905,0.133175014,7,0
97511,rheo,68744,ZFP740,0.092092428,0.092499628,0.023375828,0.107069661,0.012283616,0.012717759,0.379207424,-19.43592213,-12.98045073,-17.6753737,-16.52856601,0.061337781,0.052407639,0.755236926,0.107069661,0.021544919,-4.343658712,0.071006162,7,0
97519,rheo,233890,ZFP768,0.158323753,0.20723339,-0.151057204,0.284128546,0.016263283,0.008993168,0.02701871,-18.91358336,-12.98045073,-18.33984703,-21.73434765,0.073059117,0.041958954,0.403325981,0.284128546,0.00361066,-7.782001301,0.022471464,9,0
97520,rheo,228491,ZFP770,0.112846915,0.138686862,0.015587398,0.16750472,0.006625738,0.001909151,0.159004104,-20.59835486,-12.98045073,-21.37038679,-21.55902613,0.041381842,0.014933208,0.621516104,0.16750472,0.002823401,-8.265457213,0.019122424,9,0
97523,rheo,243372,ZFP775,0.160257424,0.183002292,-0.067156801,0.194420577,0.002547432,0.001824149,0.338808762,-22.42742524,-12.98045073,-21.4606062,-20.47010113,0.022891683,0.014434775,0.743488064,0.194420577,0.004410317,-7.390214019,0.025394997,10,1
97527,rheo,654801,ZFP784,0.143936691,0.148915921,0.016856293,0.16894484,0.021644272,0.024108774,0.426318421,-18.38623236,-12.98045073,-16.46639261,-15.16463414,0.087421951,0.079537457,0.772396742,0.16894484,0.036729406,-3.351976211,0.100636136,5,0
97528,rheo,67109,ZFP787,0.176035665,0.187199572,-0.04683155,0.212723519,0.003949315,0.003971523,0.213629982,-21.58462125,-12.98045073,-19.92767139,-19.63415403,0.029861766,0.02427042,0.669058909,0.212723519,0.006125778,-6.749869181,0.031396987,9,0
97532,rheo,240064,ZFP799,0.090645003,0.098539585,-0.023224567,0.115518154,0.020281268,0.014249132,0.243639743,-18.50579241,-12.98045073,-17.45869784,-16.95859264,0.084032927,0.056745567,0.692109159,0.115518154,0.017841006,-4.699131961,0.062070602,8,0
97533,rheo,627049,ZFP800,0.118210161,0.120301852,-0.084942914,0.173441802,0.028122598,0.027108138,0.046065488,-17.90781365,-12.98045073,-16.24761574,-18.63778068,0.103147169,0.085882293,0.483761732,0.173441802,0.011406444,-5.55040523,0.047141746,5,1
97536,rheo,235047,ZFP809,0.0754693,0.151559741,0.182958082,0.14571463,0.12347418,0.017464551,0.828255755,-15.32599921,-12.98045073,-17.0727303,-15.12465796,0.263063992,0.064560147,0.939531219,0.14571463,0.069170846,-2.208007538,0.152849731,7,0
97538,rheo,235050,ZFP810,0.104585342,0.114711232,-0.049619269,0.157238791,0.01600937,0.010517143,0.050536192,-18.94275683,-12.98045073,-18.03895332,-20.25744108,0.072505343,0.046409223,0.496539033,0.157238791,0.005293544,-7.033952664,0.028349871,9,1
97539,rheo,240063,ZFP811,-0.107253608,-0.11287285,0.026903512,-0.25246985,0.00542121,0.005698342,0.000124954,-20.97964065,-12.98045073,-19.22306989,-33.45555376,0.036565352,0.030718214,0.036322801,-0.25246985,3.12E-05,-17.3481659,0.000918332,13,5
97546,rheo,74352,ZFP84,0.144714187,0.16279248,-0.024198807,0.188768569,0.003326315,0.0015206,0.150322626,-21.91390802,-12.98045073,-21.82168431,-22.10443532,0.026743567,0.012749724,0.616075508,0.188768569,0.002283102,-8.684462185,0.016488913,10,1
97552,rheo,237775,ZFP867,0.093719358,0.097922653,-0.036401624,0.12844059,0.022865646,0.019424606,0.113900652,-18.28554049,-12.98045073,-16.87194685,-17.62940429,0.090284151,0.069186213,0.579612471,0.12844059,0.01427573,-5.122014055,0.05410932,9,0
97553,rheo,234362,ZFP868,0.119222284,0.119830536,0.045358717,0.133691247,0.004008545,0.004782226,0.43225891,-21.55611366,-12.98045073,-19.56454656,-18.24504016,0.03006409,0.027426479,0.773681623,0.133691247,0.011338649,-5.561822183,0.046928618,7,0
97556,rheo,240066,ZFP870,0.168451048,0.169287456,0.022246135,0.226525135,0.000237657,0.000298158,0.031977433,-27.06778269,-12.98045073,-25.08652874,-28.16121798,0.004844391,0.004145529,0.423787431,0.226525135,0.000219605,-13.37317452,0.003342626,12,4
97558,rheo,408062,ZFP873,0.182767551,0.197640539,0.139881393,0.213658485,0.032456293,0.02437159,0.724262271,-17.64804109,-12.98045073,-16.44612218,-14.58343175,0.111909024,0.079986015,0.900958314,0.213658485,0.060908799,-2.434447912,0.140553159,6,0
97564,rheo,109910,ZFP91,0.077073227,0.095095095,0.013941049,0.113391003,0.038403594,0.01754595,0.323182133,-17.34515926,-12.98045073,-17.06393826,-16.14083716,0.124444766,0.06476482,0.734842473,0.113391003,0.024691987,-4.088199665,0.077450353,8,0
97566,rheo,234358,ZFP930,0.109582858,0.111206586,-0.015954969,0.135097209,0.002632736,0.003094663,0.122418613,-22.36390977,-12.98045073,-20.41718436,-21.04981134,0.02329399,0.020446881,0.58903336,0.135097209,0.003460077,-7.865600952,0.02186028,10,3
97573,rheo,237411,ZFP938,0.119199273,0.127754356,0.052744172,0.158745042,0.015936086,0.011729034,0.326952363,-18.95126557,-12.98045073,-17.83002539,-16.89027087,0.072319583,0.049643182,0.736596031,0.158745042,0.020943118,-4.396897957,0.069577825,3,0
97587,rheo,77652,ZFP955A,0.082134622,0.11306177,-0.027434535,0.135377469,0.049918147,0.016060546,0.219136088,-16.87808088,-12.98045073,-17.23141109,-16.89747427,0.147257929,0.061109152,0.672198568,0.135377469,0.018343269,-4.646674863,0.063370327,4,0
97588,rheo,100043468,ZFP955B,0.097013205,0.116525282,0.071045065,0.127088531,0.012830617,0.005056746,0.584971674,-19.35455836,-12.98045073,-19.45567373,-17.78477069,0.063221077,0.02837448,0.843500552,0.127088531,0.016281143,-4.872329779,0.058599956,8,0
97590,rheo,233987,ZFP958,0.113956854,0.12716306,0.036644101,0.177087487,0.011969135,0.006942685,0.136358653,-19.4844021,-12.98045073,-18.83968131,-19.28748557,0.060489711,0.035066847,0.600720099,0.177087487,0.007621548,-6.326407415,0.036315203,8,1
97597,rheo,103406,ZFR2,0.083537655,0.086825856,-0.056102635,0.126571337,0.023733101,0.026226347,0.044689218,-18.2173554,-12.98045073,-16.30921518,-18.75578703,0.092297564,0.083894078,0.482370718,0.126571337,0.010606005,-5.689869647,0.044892157,9,0
97600,rheo,218441,ZFYVE16,0.084212852,0.095248234,0.078847011,0.097674685,0.016239199,0.014421332,0.868339494,-18.9163302,-12.98045073,-17.43584642,-15.4661661,0.073031537,0.057133179,0.953157735,0.097674685,0.041555149,-3.125760389,0.108905747,10,2
97601,rheo,72008,ZFYVE19,0.086279433,0.093673108,-0.010974143,0.120283098,0.018911703,0.018912909,0.172800485,-18.63460868,-12.98045073,-16.92227311,-16.97278892,0.080541294,0.068079783,0.636224705,0.120283098,0.017521497,-4.733301317,0.061420811,9,1
97604,rheo,319740,ZFYVE27,0.0763895,0.078473147,-0.000542915,0.088490109,0.018007199,0.016457696,0.377597554,-18.72508331,-12.98045073,-17.18511732,-16.0440902,0.078022677,0.062001995,0.755236926,0.088490109,0.025418406,-4.03403844,0.078788885,9,0
97605,rheo,231125,ZFYVE28,0.056879543,0.154255574,-0.014237166,0.27108911,0.085443549,0.001591305,0.001458834,-15.94356659,-12.98045073,-21.73143951,-30.9060311,0.207231831,0.013181707,0.127984095,0.27108911,7.46E-05,-15.56584899,0.001644476,11,6
97606,rheo,230597,ZFYVE9,0.100616135,0.102966186,0.039366877,0.106543615,8.57E-06,6.63E-06,0.461372544,-33.70814853,-12.98045073,-32.86226459,-31.46090792,0.000611944,0.000307956,0.784493766,0.106543615,6.41E-05,-15.87454495,0.001511368,10,0
97612,rheo,74570,ZKSCAN1,0.095999667,0.095982942,0.053642618,0.102323732,0.014396703,0.015352178,0.671998476,-19.13996325,-12.98045073,-17.31698924,-15.51479424,0.067922621,0.059413658,0.880345066,0.102323732,0.035463498,-3.416493959,0.098291783,8,1
97614,rheo,100041581,ZKSCAN16,-0.085120705,-0.097165097,-0.003431079,-0.115585912,0.000105808,5.14E-05,0.054552619,-28.67344387,-12.98045073,-28.65935398,-30.73677592,0.003068675,0.001234946,0.506240404,-0.115585912,7.82E-05,-15.47010616,0.001694514,12,0
97617,rheo,72739,ZKSCAN3,0.117192318,0.116908116,-0.020203483,0.138558251,0.000625129,0.000729163,0.091187886,-25.16202043,-12.98045073,-23.28780484,-24.43584299,0.009196175,0.007629032,0.557534644,0.138558251,0.00092617,-10.47756763,0.008815089,9,0
97619,rheo,22757,ZKSCAN5,0.188322979,0.187709337,0.111715644,0.197980262,0.000847882,0.000998511,0.605844315,-24.56497516,-12.98045073,-22.65920361,-20.95299866,0.01107234,0.009480423,0.853340244,0.197980262,0.004418395,-7.386636763,0.025397081,10,0
97621,rheo,93681,ZKSCAN8,0.153603458,0.157523489,-0.099598053,0.209537706,0.002540476,0.002239964,0.015553944,-22.43270009,-12.98045073,-21.05428845,-25.51108577,0.022873704,0.016465961,0.324058194,0.209537706,0.00082988,-10.69704238,0.008247466,10,0
97622,rheo,215693,ZMAT1,-0.088355643,-0.097471696,0.047933078,-0.107363198,0.023330564,0.015567092,0.333502036,-18.24866928,-12.98045073,-17.29060256,-16.32251481,0.091494445,0.060017113,0.740717912,-0.107363198,0.023680829,-4.166409188,0.075347574,7,0
97624,rheo,22401,ZMAT3,0.080322885,0.090267854,0.00061821,0.113509263,0.012202448,0.006833375,0.153785817,-19.44831176,-12.98045073,-18.87042757,-19.11491444,0.061180635,0.034779287,0.617560845,0.113509263,0.007347299,-6.397300489,0.035296325,9,0
97626,rheo,67178,ZMAT5,0.11552385,0.136529232,0.003113965,0.193320657,0.01362927,0.010375039,0.08816361,-19.24195025,-12.98045073,-18.06505536,-19.27301175,0.065601892,0.046142356,0.55369831,0.193320657,0.006901857,-6.518419106,0.034051316,8,1
97627,rheo,328365,ZMIZ1,-0.064070455,-0.137697503,-0.01961232,-0.152497135,0.000781882,5.75E-07,0.076899193,-24.72353814,-12.98045073,-37.92317312,-39.37567093,0.010550973,6.26E-05,0.541998856,-0.152497135,2.79E-06,-22.31524999,0.000187888,13,0
97648,rheo,170737,ZNRF1,0.047135071,0.076686091,-0.019069308,0.104053828,0.105731382,0.027540529,0.129817554,-15.58357776,-12.98045073,-16.21816707,-16.7499381,0.237332963,0.086846555,0.595619134,0.104053828,0.019673847,-4.514573696,0.066819453,7,0
97650,rheo,53604,ZPBP,0.157746052,0.168861251,0.006451646,0.178345635,1.81E-06,1.19E-06,0.195765552,-36.85131134,-12.98045073,-36.41212592,-36.25876186,0.000212327,9.89E-05,0.65758557,0.178345635,9.13E-06,-19.8712326,0.000411066,11,1
97661,rheo,432731,ZSCAN26,0.10521967,0.104579509,0.00459313,0.15303049,0.014678382,0.016985869,0.09942078,-19.10392728,-12.98045073,-17.12530429,-18.12058041,0.068822517,0.063308137,0.56428479,0.15303049,0.010957694,-5.627307686,0.04587382,8,0
97662,rheo,99334,ZSCAN29,0.141352392,0.14253631,0.064506726,0.158641213,0.020925948,0.024226216,0.567756255,-18.44823828,-12.98045073,-16.4573064,-14.81750205,0.085550101,0.079689761,0.83555507,0.158641213,0.046087021,-2.937153384,0.116855426,4,0
97666,rheo,67263,ZSWIM6,0.138505504,0.151062623,-0.037787563,0.203657348,0.000133794,5.16E-05,0.002206314,-28.20685621,-12.98045073,-28.65246883,-36.98836282,0.003490664,0.00123668,0.151976212,0.203657348,7.90E-06,-20.17042928,0.000379084,10,2
97669,rheo,72580,ZUFSP,0.077625674,0.07720946,0.033523118,0.082311838,0.02326454,0.026890801,0.663217124,-18.25385879,-12.98045073,-16.26260275,-14.47184504,0.091367009,0.085397055,0.876305786,0.082311838,0.051257993,-2.744479139,0.125412958,2,0
97675,rheo,414872,ZYG11B,0.076043214,0.093931214,-0.001842292,0.104492286,0.017801472,0.006575913,0.340229773,-18.74631643,-12.98045073,-18.94487687,-17.94844881,0.077350882,0.033935716,0.743533366,0.104492286,0.011723916,-5.497852477,0.047792063,10,0
97676,rheo,22793,ZYX,0.06986448,0.070519398,0.047145918,0.074340605,0.001824218,0.001830807,0.662153989,-23.07308095,-12.98045073,-21.4533871,-19.66404001,0.018463931,0.014468708,0.875726363,0.074340605,0.007905208,-6.255773565,0.037219148,10,1
97677,rheo,195018,ZZEF1,0.096913486,0.099666955,-0.008492524,0.116138775,0.016419658,0.014888238,0.288551319,-18.89584921,-12.98045073,-17.37527187,-16.61804812,0.073451691,0.05824272,0.716756237,0.116138775,0.020149034,-4.469622773,0.067934721,7,0
97682,maxfreq,66838,0610009L18RIK,0.16389419,0.097469553,0.037021125,0.104114988,0.000633885,0.027919367,0.645587599,6.78595643,-1.543280389,-4.755587967,-2.988960185,0.002945105,0.061312136,0.840895306,0.104114988,0.057048405,7.006803784,0.106013808,6,1
97684,maxfreq,71675,0610010F05RIK,0.051440248,0.085883902,0.011142595,0.099247612,0.208019787,0.009196069,0.321958923,17.42538072,-1.543280389,-6.859721849,-5.942078993,0.311074293,0.025985653,0.650352437,0.099247612,0.017367796,4.808577212,0.042701522,6,1
