Column1,Gad2-IRES-Cre__L5__inh,Sst-IRES-Cre__L6__inh,Nos1-CreERT2|Sst-IRES-FlpO__L5-L6__inh,Oxtr-T2A-Cre__L5-L6__inh,Rbp4-Cre_KL100__L4__exc,Sim1-Cre_KJ18__L4-L6__exc,Chrna2-Cre_OE25__L5__inh,Tlx3-Cre_PL56__L4-L6__exc,Chrna2-Cre_OE25|Pvalb-T2A-Dre__L5-L6__inh,Chat-IRES-Cre-neo__L2/3__inh,Htr3a-Cre_NO152__L4__inh,Sst-IRES-Cre__L4__inh,Pvalb-IRES-Cre__L4__inh,Htr3a-Cre_NO152|Pvalb-T2A-Dre__L5-L6__inh,Vip-IRES-Cre__L6__inh,Vip-IRES-Cre__L5__inh,Penk-IRES2-Cre-neo__L5-L6__exc,Ndnf-IRES2-dgCre__L1__inh,Chrna2-Cre_OE25__L6__inh,Htr3a-Cre_NO152__L2/3__inh,Nos1-CreERT2__L1-L4__inh,Nr5a1-Cre__L4__exc,Pvalb-IRES-Cre__L6__inh,Ntsr1-Cre_GN220__L6__exc,Vip-IRES-Cre__L4__inh,Pvalb-IRES-Cre__L5__inh,Nkx2-1-CreERT2__L5-L6__inh,Chat-IRES-Cre-neo__L4__inh,Gad2-IRES-Cre__L1__inh,Vip-IRES-Cre__L1-L2/3__inh,Vipr2-IRES2-Cre__L1-L6__inh,Nkx2-1-CreERT2__L1-L4__inh,Scnn1a-Tg2-Cre__L4__exc,Sst-IRES-Cre__L1-L2/3__inh,Oxtr-T2A-Cre__L1-L4__inh,Rbp4-Cre_KL100__L5__exc,Htr3a-Cre_NO152__L5-L6__exc,Ctgf-T2A-dgCre__L6__exc,Vipr2-IRES2-Cre__L1-L6__exc,Nos1-CreERT2__L5-L6__inh,Htr3a-Cre_NO152__L6__inh,Scnn1a-Tg3-Cre__L2/3-L4__exc,Sst-IRES-Cre__L5__inh,Oxtr-T2A-Cre__L5-L6__exc,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre__L1-L4__inh,Esr2-IRES2-Cre__L5-L6__exc,Pvalb-IRES-Cre__L2/3__inh,Htr3a-Cre_NO152__L5__inh
66152,8.548631299,8.855057191,8.962560195,8.52158787,8.283389808,8.549491436,8.829403498,8.503674341,9.43046396,7.742250165,8.54065712,9.090842643,9.424298969,9.131575709,8.602444194,8.555841694,9.075762732,8.303406095,8.93119096,8.818193488,8.369585906,8.294681602,9.447017604,8.706789572,8.370138621,9.38923034,9.188419248,8.095307346,8.144345732,8.461310258,8.627989437,9.348814131,7.874094379,8.843313216,8.382524768,8.608469909,9.158450182,8.620037676,8.284048586,8.892199755,8.796931621,7.56342513,8.831893404,8.5926626,8.611224797,7.949046154,9.201949649,8.970695732
66594,8.897288557,9.100463506,9.399985053,8.583483573,8.916710539,9.117498178,9.096577598,8.993226579,9.61393776,8.603585905,8.976055511,9.2743362,9.67374665,9.267047655,9.249741373,9.169855813,9.702539418,9.10990812,9.278708037,9.220663368,9.014039291,8.856400333,9.686207123,9.379343617,8.855183533,9.615341752,9.855087357,8.881604737,8.776954427,8.998663409,9.207551742,9.49631937,8.50296503,9.22449071,8.778682526,9.180639852,9.862888014,9.333054386,8.760994774,9.369836368,9.302392713,8.310704553,8.984579493,9.397353295,9.027115929,8.441575677,9.564472321,9.211782594
67530,9.678841647,9.959087916,9.520628079,9.389390507,9.486609055,9.656262658,10.13755638,9.445901367,10.35468072,9.173593205,10.13424524,9.714062873,10.40225587,10.05680392,9.871085245,9.968327515,10.08869074,9.524761727,10.26433618,10.19335653,9.523672271,9.242288259,10.37867028,10.00629224,9.931369161,10.37023295,10.71110366,9.411081346,9.681722345,9.967223445,10.08419649,10.59902754,9.13151963,9.950100284,9.731095919,9.567045183,10.04775758,9.486379858,9.396174286,9.667684741,10.03527546,8.945053074,9.817308661,9.546356407,10.15231435,8.745816891,10.33361541,10.05619921
22273,10.32507087,10.30600436,10.73230668,9.666588333,9.940432864,9.912828474,10.51496619,9.742960185,10.85863891,9.410535966,9.764963655,10.37349379,11.04480189,10.79247483,9.990757452,9.824852488,10.23104084,10.46325503,10.44670562,10.33722197,9.820340597,9.145856773,11.099148,9.989232561,9.896759609,10.99225633,10.96616787,10.23863321,10.03724124,9.935409903,9.80860655,11.02195761,8.821192708,10.18270773,9.928799111,10.10738013,10.42327926,10.12894756,9.549977706,10.72410474,10.11254289,8.352254237,10.2673504,9.680049503,10.95601352,9.2390925,11.08715913,10.45070921
67003,9.432263373,9.489279722,9.614659893,8.895900877,8.712382692,9.054783656,9.829026777,8.798567518,9.721282028,9.053314374,9.410693725,9.701857085,10.0254518,9.899257271,9.289253753,9.125002743,9.766050247,9.90702875,9.818446797,9.610054364,9.004892227,8.331049696,10.19758646,9.510735302,9.372400099,10.05692549,10.34450133,9.285950696,9.313407527,9.135321307,9.453322324,10.23543823,7.75977367,9.199399319,9.149516537,9.323947737,9.788349589,9.576403498,9.041199602,9.639294734,9.268617699,7.365016421,9.471241915,9.173179973,10.08820428,8.671748961,10.16252661,9.720525148
66694,9.655931148,9.901167634,10.03737823,9.105691237,9.185040207,9.246042066,10.03844518,9.049377324,10.32952132,9.123154607,9.695700635,9.767625867,10.41290817,10.14924192,9.564164955,9.476751307,9.919230559,9.787926292,9.991486941,10.01487712,9.128117678,8.881708224,10.50202746,9.580613192,9.47212971,10.51364166,10.60243924,9.228004127,9.366174124,9.377460469,9.881239987,10.52373444,7.607673261,9.642206753,9.329192246,9.34574145,9.980958436,9.43993725,8.857039736,10.12192186,9.657738215,7.992172836,9.668263555,9.370006606,10.09680932,8.692826956,10.39615622,9.806158247
66576,9.569094054,9.876388706,9.818830547,9.295896335,9.288357597,9.196500391,9.793419077,9.351756719,10.57371862,8.757261165,9.5957798,9.871536974,10.55033698,10.18793982,9.485246337,9.582862568,9.922604273,9.370898043,10.09769704,9.844498186,9.27010046,9.083040561,10.63853138,9.599609556,9.524472429,10.5396925,10.5224001,9.148011835,9.352012583,9.590308964,9.759254729,10.48436768,8.775582531,9.720527474,9.493458742,9.453342131,9.879221033,9.362431685,9.124673879,9.823924023,9.93773236,8.632202761,9.691792393,9.420375315,9.860507141,8.515560425,10.40493663,9.903668861
22272,9.570987008,9.748185709,9.858896359,9.309608546,9.185148292,9.564988223,9.748859902,9.468599332,10.30552316,9.058403116,9.834964601,9.959959591,10.38220644,10.1137227,9.684189899,9.697671359,9.847752172,9.317140424,9.913826175,10.10180832,9.456965098,9.232009416,10.3879068,9.583441272,9.554531587,10.43975987,10.51350208,9.273662885,9.336697426,9.525338542,9.90777122,10.38596266,8.907611248,9.749517534,9.384542707,9.449793947,9.809228876,9.530145542,9.237493985,9.872447519,10.06513073,8.604794431,9.665004098,9.435753944,9.900174284,8.72794352,10.22896543,9.97521285
231903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76974,0.04849268,0,0,0,0,0.270360311,0,0.081672325,0.074446058,0,0,0.288175,0,0,0,0,0.094771023,0,0,0,0.036107914,0.161025833,0,1.957470474,0,0,0.384615385,0,0.024026414,0.006711409,0,0,0,0.0875,0.017094017,0.091593273,0,0.026045937,0.440167626,0,0,0.038200587,0,0.191626472,0,0.22528082,0,0
207932,1.313061356,0.790546552,0.763922473,0.793439045,2.376576422,1.629605402,0.930181822,2.324430081,0.535997333,0.35560301,0.657677299,0.571400202,1.88356297,1.589897574,0.608790457,0.803976581,1.1324281,1.012815824,1.561526782,0.487729072,0.929096122,2.346363477,1.306607403,1.302494515,0.600078101,1.400708452,1.462824712,0,1.25927328,0.753367413,0.746565205,1.049679232,3.22417377,0.948733105,0.41894913,1.72822514,0.866046207,1.466839727,1.609967,1.481836791,0.273278357,1.796770433,0.940068766,0.997056276,1.053875258,1.441549368,1.64928027,0.649056899
382038,1.181766564,1.019590806,0.691486137,0.378115126,0.48551152,0.688120346,0.559117676,0.924789201,0.912741347,0.284499532,0.589311049,0.543389084,1.172219438,0.679269643,0.774061394,0.895492639,0.557792631,0.42045023,0.973365254,0.260060253,0.622708067,0.869936157,1.499409985,0.612525871,0.444304818,0.968139744,1.213318401,0,1.185739804,0.503527343,0.481938396,0.941359378,0.999952453,0.524128253,0.48923615,1.025431715,0,0.880021259,0.744814777,2.351570633,0.940133969,1.318853612,0.573279597,0.47261877,0.571426207,0.615360569,0.898999206,0.202202973
72046,5.316717568,5.000116041,5.357809512,3.277918375,4.145567774,4.767781436,4.805291523,4.515425299,4.019860759,3.783243353,2.9657016,4.905705421,5.196773837,5.087480647,4.598499022,3.595769118,5.076682445,5.302597686,4.493585861,3.679923004,3.507355582,4.449876225,5.280710028,3.971199199,3.75831702,5.327609286,4.558312439,3.350625896,4.017045578,3.204201487,3.830862073,4.792050953,5.301004693,4.755286313,3.395748694,4.633416876,5.320194459,4.782880261,4.316499217,5.962704268,3.354099252,4.015361123,4.825787727,4.472163422,5.981922185,4.526028145,5.776085354,3.832581281
19777,5.141015906,5.2669347,6.126788848,3.584135937,4.69914055,4.617061786,4.419164861,4.589386772,5.256326331,3.985558591,3.655869669,4.708481782,5.721542739,6.900732234,5.086606824,5.52578906,5.036990005,4.892511537,4.577203486,4.503637695,4.754473621,4.45276351,5.896412653,4.558316193,4.276431301,5.970386383,4.960771061,5.749671162,5.255808522,4.825934235,5.673371864,5.6834775,5.647643786,5.512000927,4.114696965,4.989338274,3.540798667,5.588288365,4.483768437,6.682144175,4.556453299,4.269791661,5.19053999,3.294508281,3.976517402,3.810078888,5.950770787,5.092346369
68205,4.914244896,4.782601537,5.271857915,4.064851159,3.866145713,4.316190344,4.816770459,4.468117816,4.410472239,3.520467686,3.306036556,4.536029931,5.592004705,5.672985063,3.738093933,3.815140537,4.771376726,4.872158404,4.887219498,3.737508427,4.278377074,3.969950844,5.454203728,3.815068052,3.61966809,5.351966704,5.565255987,1.132248965,4.38322197,3.440995251,4.245026863,5.241684268,4.157261493,5.017624554,3.480943198,4.662010745,4.813351845,4.922075973,3.9797678,4.968200683,4.4327532,3.651294941,4.714581363,4.223869285,4.742160346,4.140485791,5.708474757,4.937683765
243537,0,0,0,0,0,0,0,0.036260217,0,0,0,0,0,0.583923263,0,0,0,0,0,0,0,0,0,0,0,0.004587156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22275,6.924484633,6.78403941,7.84287155,5.774488049,6.775870687,6.799308488,7.385484751,6.659247591,6.897949034,5.672600368,5.788074752,7.240966095,7.556829462,6.927775932,6.223512884,5.71772706,7.008270835,5.928160184,6.544389598,4.496839933,5.560622453,6.357576433,7.606872693,7.048054416,5.250270058,7.426391362,6.290605312,5.810805581,5.390774029,5.150248282,4.882415453,6.703761484,5.022877083,6.778785776,5.109535323,6.98511079,6.821942263,6.931982599,6.402877408,7.722046267,6.305289825,4.700724374,7.218170718,6.331545635,5.53971966,6.451374294,7.150084364,6.464361237
22276,5.141058065,5.401681857,7.1035078,4.2234502,3.922384412,4.805746926,5.876126615,4.931388078,4.638790045,3.35166262,2.255526347,4.68310151,5.135410915,4.502895588,3.442728463,4.452517098,5.459235745,7.028922566,5.226339022,3.373182127,4.972058753,4.693666843,6.46869888,5.188407557,3.657690341,5.662115973,7.935979463,6.275198042,5.576732212,3.513319045,4.495882771,5.152433624,4.750269746,5.521633101,4.002005446,5.523118472,6.910113071,6.591583457,4.411574732,5.548776367,4.303951636,3.508143539,5.281928535,5.432351065,4.966129178,5.871991188,6.164179108,4.967787942
101985,1.808341432,1.445396721,2.234024364,1.301446089,1.12826726,1.398154075,1.446569408,1.904935963,1.380794312,1.717931784,1.450148786,2.646284486,2.001725624,2.421612102,1.662582422,1.480861709,2.139642767,1.53657359,2.740388915,1.938614062,1.362912491,1.207206508,1.596667599,1.263097578,1.518142666,1.840297393,1.483574772,1.263565557,1.358646011,0.86924801,2.529928828,1.468487168,2.270635959,1.971524587,0.864915644,1.691519583,1.432715428,2.929372919,1.48785496,2.509454394,0.907501331,1.740362107,1.649154086,1.170430486,0.964578925,2.25437814,1.799709939,2.26764437
67023,6.668327181,6.506077238,7.113444907,5.953285847,6.037801883,6.137767122,6.867857851,5.951657796,6.950613597,5.949109668,7.004640593,6.869059381,7.356106768,6.716336459,7.006000248,6.764404802,6.035200109,7.101612418,6.554403899,7.415109451,6.560803691,5.511029138,7.02390631,6.140621276,6.446287853,7.018480304,7.345205594,6.895867221,6.640511929,6.121546099,6.337349641,6.848228166,5.056855863,6.728646835,6.313916867,6.127536498,6.752384541,6.54533465,5.47288551,7.11393841,7.254398483,4.232899092,6.801170095,5.866022253,7.436779228,5.305525279,7.082812182,7.291378737
22278,3.745241132,3.63129968,4.128362268,1.796079547,3.412398586,3.711713737,3.451270875,3.981298022,2.573263261,3.938060211,2.043749721,1.749585994,3.857379529,4.980283571,3.256987295,2.890533123,3.666948847,3.85729353,3.6204392,2.826420847,2.855136147,3.500117495,4.168420213,3.723888095,3.134976145,3.285800906,3.681563982,4.12330762,3.665720663,2.421742469,3.849427879,3.99758714,3.381051894,3.201647825,2.303853131,4.075693188,3.977420401,4.705689992,4.542563681,4.574007996,3.312720072,2.966373082,3.155091491,3.419211109,3.873247504,3.291476713,4.300791268,2.841320864
22282,3.542331223,3.49586944,4.522886421,2.352442922,3.815941709,3.811430633,3.373610899,3.817703291,3.044900657,2.627664265,1.765300143,3.21142654,3.763367264,4.082715572,3.396808846,2.708153261,4.176089443,3.632788707,3.185906147,2.990214223,2.880744139,4.045815145,3.863626282,3.257377416,3.302714525,3.670939088,3.531896699,2.573998721,3.015224069,2.870227298,4.163331291,3.414165227,3.991672223,3.526219607,2.364838394,3.518620615,2.88256269,3.603298849,3.265329152,3.962230734,2.643386397,4.553171907,3.031701982,2.781739436,2.613277734,3.250966355,4.019323929,4.462815694
140554,0.008585183,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0.063883233,0,0,0,0,0,0,0,0.004587156,0,0,0.003355705,0,0.027777778,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72088,0.01454094,0,0,0,0,0,0,0,0,0,0,0,0.029904953,0,0,0,0,0,0.143872188,0,0,0.004115226,0,0,0,0,0,0,0.003355705,0,0,0,0,0.189925322,0,0,0,0,0,0,0,0,0.037485197,0,0,0,0.02924328,0
16470,0.066246522,0,0,0,0,0.021418412,0,0,0,0.826798742,0,0,0,0,0.670867888,0.229631066,0,0,0,0,0,0,0,0,0.014925373,0.058930557,0,1.044694001,0.05988255,0.093858741,0,0,0.497119906,0,0.017094017,0.03680174,0,0.006666667,0,0,0,0,0,0.022323416,0,0,0,0
22283,0.020532861,0.040699703,0,0,0,0.061958953,0,0.093122468,0.016949153,0.055555556,0,0,0.018867925,0,0,0,0,0.110152316,0,0,0.090208783,0.017160185,0,0,0.023656157,0.036697248,0,0,0.017481387,0,0,0,0,0.105536794,0.051473229,0.253867714,0,0.041525458,0,0.111981027,0,0.110315211,0.041106339,0.066970247,0,0.027027027,0.007441139,0
234395,0.014201395,0.030458839,0.279248125,0,0.0625,0.013513514,0,0,0.016949153,0.071804514,0.147902016,0,0.018867925,0,0,0.039395192,0.175323762,0,0.05,0,0,0.051205529,0,0,0.014925373,0.027924141,0,0,0,0.013422819,0,0,0,0,0,0.010956417,0,0.018715699,0,0,0.043478261,0.009345794,0.007142857,0,0,0.062754813,0.022323416,0
66477,9.791248422,10.05807437,9.677334222,9.567590097,9.769378818,9.850582552,10.13984775,9.734145241,10.46209383,9.167459281,9.849464351,10.01296296,10.46493823,10.21077566,9.797120797,9.824073873,10.30175693,9.850094234,10.20114692,10.16187283,9.675669584,9.538791553,10.504443,10.18087957,9.790514843,10.48877865,10.62793277,9.513972653,9.741334541,9.775338363,10.01186335,10.50017235,9.434688221,10.05349454,9.72106476,9.902932537,10.30251013,9.803139667,9.556188869,9.829700297,10.17510933,9.233042866,9.970762666,9.83008343,9.95167978,8.998807042,10.38064976,10.07761551
56041,5.655695411,5.414568528,6.309097625,3.036238372,4.900912422,4.664136106,5.38782945,4.265993665,5.074938371,4.178607475,2.024273684,5.658925323,5.831392265,5.109248108,3.387928707,4.007585559,4.412933525,5.980966284,4.92961809,1.982412949,4.465885388,4.519535744,6.3475429,4.799761747,4.28679039,5.714095917,4.506191632,3.993179231,5.31387568,3.856617374,3.516941547,5.325068606,5.349773195,5.502941199,3.691521581,4.865490309,4.300732947,5.785558035,4.048507929,6.26365519,2.927716324,4.262626473,5.858088404,4.286639063,5.975660558,5.066836492,6.073918872,3.647027006
667882,0,0,0,0,0,0,0.01754386,0,0.047582287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010309278,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230484,2.425939627,1.673136737,1.74161177,1.182398766,3.755194477,4.250361392,2.281453389,3.427664558,1.540451898,3.237734328,2.218589187,1.676064686,1.541400151,1.021392446,2.002440247,2.794828837,3.374842994,2.534586145,1.811140512,1.309721918,2.204094755,2.914951492,1.783161008,3.850581324,2.893367395,1.646749882,2.44781604,2.586390196,2.896620739,2.52042738,1.638705359,1.832100177,3.176273074,2.312218475,2.105449294,3.98787366,3.425497168,5.010350239,3.223662559,2.462513212,0.901874146,2.532531413,2.419576418,2.731948816,2.797065133,2.952795966,1.658429251,2.280212317
22224,5.438411053,5.037331633,5.599355909,3.124895471,3.35005094,4.663514294,4.929594054,4.45634977,4.402643107,4.406596314,2.408195626,4.629543235,4.696779082,4.861423189,3.93435685,4.126571677,4.657405617,4.485868083,5.425982752,4.837157913,4.069862062,4.274545473,5.537267178,3.894939641,4.412708349,4.901885227,5.141221662,5.016147786,4.843720919,3.489452771,3.819074699,5.058965227,4.045084581,5.102190771,3.115127709,4.702203888,2.936496619,5.113287806,4.44566766,5.921330425,4.064244761,4.112474724,4.93624716,3.960324362,5.962964405,3.834336922,5.471215484,4.447830384
236733,7.863563564,7.728930609,9.000172011,6.109817241,6.414412293,5.372611803,8.315170544,4.965215319,6.18713428,7.143405223,5.815456801,7.342907095,5.630512546,6.738026431,6.895825054,6.512575731,7.319651788,9.101453052,7.399429571,6.230053789,7.256651718,5.435096709,5.088748087,6.006183534,6.612540849,6.172706694,7.853033171,8.127608611,8.012012692,6.483432111,6.334585009,6.802322743,4.599081993,7.445382486,6.073097899,5.421528117,6.79813032,7.201319452,5.773903637,8.660742459,5.313401633,5.047421132,7.486661955,5.865003873,6.474856065,5.254101417,6.7911102,7.428081543
22217,2.776949512,2.784528449,2.129457104,1.695580058,2.73624149,2.823088015,3.593518909,2.940988512,2.11057661,1.877554435,1.161810492,1.770155179,2.361408184,4.307972689,1.620778064,1.485007872,3.524173317,3.170261895,1.964054676,2.242649377,2.203324436,2.762508055,3.279556639,2.293131951,1.346187433,2.554594637,1.899480147,1.299039678,2.609875699,1.389836562,1.443841203,2.827042937,2.189687462,3.094040453,1.287902601,2.935355902,1.782254413,3.196450013,2.467798415,3.642186781,1.88270138,1.778279797,2.465453428,2.986340351,2.583458177,2.741147699,2.901008491,2.059922533
72607,4.282521431,4.008248414,1.748964242,2.176711017,4.219324063,2.776398527,4.904722861,3.288120594,3.920713233,3.621724623,1.327346955,2.21329272,3.889999264,2.368246265,2.186713517,2.300624494,3.801501207,4.115442174,3.958786286,2.608450348,3.149904649,3.890439943,4.781435626,2.215471197,3.534249929,4.210936942,2.109603048,3.69786618,4.397710628,2.872731077,2.597280379,4.154029818,4.206475075,3.877229741,3.138024959,2.876934241,2.471799564,3.837397389,3.104532929,2.947283215,3.861953232,4.285203976,4.304229495,2.498421044,2.577367888,4.160535409,4.759958058,3.510617625
59025,9.626463748,9.924557134,10.27480787,8.813622633,9.297884679,9.152785139,10.29918285,9.325450103,9.467801162,9.259367611,9.409234209,9.649417292,9.474970306,9.389360467,9.315873209,9.380203432,10.36031545,9.833496599,9.686310903,9.675875208,9.215008336,8.846851822,9.691681887,10.00036378,9.633714939,9.447865299,10.10975557,10.18711606,9.613084169,9.161072161,9.452902871,9.714491756,8.665261283,9.714112099,8.981257046,9.656984588,9.896311727,9.978755265,9.321310219,10.02138005,9.614514113,7.745437193,9.844301882,9.618404138,9.600599546,9.505407615,9.637796106,10.00724664
14479,6.555487221,6.565294929,6.730709053,5.289480297,7.471906354,7.059420051,7.455392291,6.740971636,6.678300446,5.67293472,6.943474063,6.687320882,6.77628635,5.956068608,6.102250299,6.166053818,7.112816675,7.078433579,6.890544831,4.602111274,6.102210695,7.19962042,7.156429284,6.88012284,6.314412618,6.786972313,7.27287972,7.819451902,6.809485344,6.211404213,6.825541366,6.976089976,6.854237758,6.673835723,5.979461062,7.045894924,5.947620611,7.203642915,6.83413624,7.412083449,5.816033644,6.578664575,6.491796523,6.485812985,6.736855274,6.428895163,7.152802978,6.233298793
74112,5.292605256,5.211317767,4.448729445,4.82612323,5.557721119,5.677289961,5.413575516,5.683525701,5.337624353,5.233449039,4.949738482,6.404984811,6.061902712,6.383168889,3.899255944,4.281202378,5.682383747,5.829412634,5.641288207,5.037757667,4.787232144,5.253742174,6.248018924,5.626185341,4.664589235,5.883193666,6.307503905,5.057025384,5.266104573,4.298809419,4.553287488,5.590161721,5.546918267,5.440416173,4.757253565,5.61075591,5.287448094,5.484724875,5.666053359,5.585691689,4.378101473,4.710103579,5.06828541,5.292291667,6.372189257,5.390546925,6.151101036,4.607982244
13531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019485906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384701,0,0,0,0,0,0.021418412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625530,0.003058104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0.004115226,0,0,0,0,0,0,0.003355705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24110,0.02018322,0.0253594,0.05,0,0,0,0,0.036260217,0.053727542,0.027777778,0,0,0,0,0,0.036504704,0,0.038461538,0.109807936,0,0.075839999,0.049312731,0.142562547,0,0.044776119,0,0,0,0.024920352,0.052985354,0,0,0,0.019812031,0,0.014717725,0,0,0,0,0,0.160113066,0.018464018,0.048724389,0,0.114808852,0,0.15849625
71472,5.091291585,4.697249394,5.016819921,2.988795603,4.328786318,5.022976434,3.706791245,4.909285635,4.582270841,4.00560481,3.442155818,3.772323096,4.656887023,6.476819667,4.787209189,3.334723302,4.841936544,5.458402954,4.498443606,2.953046318,3.6955328,4.736007017,4.861311457,4.752040119,4.321699861,4.828130956,5.605166561,4.653607362,4.837517797,3.775331858,3.896528406,4.392251329,5.704720447,4.28038688,3.195275787,5.034752284,5.517930579,4.691352473,4.362236714,4.066137886,3.116627842,5.264933731,4.468483423,4.379398178,4.560930964,3.666555735,5.564599994,4.34597828
53376,4.319093135,3.76258313,0.84646292,2.147889972,7.347536422,6.420376974,3.463193546,6.260013257,5.808018996,5.646560034,6.115724796,2.279582366,6.793405848,5.9470443,5.412055746,5.371158734,6.973804646,6.720620647,3.610520663,7.051357991,5.550121125,6.125814349,6.243124187,4.916182924,6.254709338,6.16602386,6.272190121,7.72173066,6.247288007,6.3559037,6.030230945,6.468542963,6.380584549,2.378423695,5.629343835,6.362429924,6.116497421,4.235297076,6.964706823,2.339872667,4.023907872,5.720628615,3.092691748,4.983647552,5.92580241,5.74107998,6.392322311,4.262936671
74270,3.724804739,3.640957169,4.63184226,1.628683321,2.710735405,3.753121104,3.268345485,3.061193732,2.788376598,2.74707805,1.1998585,3.902537652,4.022129504,4.70797751,2.001882696,2.266962999,3.517784454,4.934722431,2.983467372,0.355453005,2.914153994,2.971019707,3.465121668,2.869643417,1.817147056,3.189273901,2.133068044,0.994274539,3.158599134,1.829499368,2.956585478,2.669897283,5.081370105,2.936994395,1.88288492,3.587915079,5.041755158,4.311230553,3.243977341,5.048148257,1.675113063,3.914763362,3.30787084,2.474803223,3.083284811,2.602079396,3.983624817,2.630726717
